Date,Close,Volume,20ma,50ma,200ma,cross,triple cross,Upper_BB,Lower_BB,Distance_from_Middle,Above_upperbb,Below_lowerbb,RSI_14d,RSI_21d,RSI_Above_70,RSI_Below_30,MACD_cross_above,MACD_cross_below,1m_return_diff_QQQ_IWM,1m_return_diff_QQQ_DIA,high_volumn,Consecutive_Up_Days,Consecutive_Down_Days,Future1M_movement_direction,Future2M_movement_direction,Future15d_movement_direction
2023-05-30,349.9800109863281,72652200,329.85150451660155,321.10380126953123,295.8755001831055,No Cross,No Cross,348.8121346784566,310.89087435474653,2.1231896089847355,1,0,82.07331536909464,72.79682462841268,1,0,0,0,11.601315277871526,12.532022455198366,1,3,0,1,1,1
2023-05-31,347.989990234375,65105400,331.28200378417966,321.9442010498047,295.9635000610352,No Cross,No Cross,351.20858958570955,311.3554179826498,1.6769542576543706,0,0,76.7751957500007,70.88729251410251,1,0,0,0,11.523044926423188,12.160981533086957,1,0,1,1,1,1
2023-06-01,352.010009765625,50488600,333.0180038452148,322.77760131835936,296.0582501220703,No Cross,No Cross,353.84145863747625,312.1945490529534,1.8240975006191684,0,0,78.28178859635395,75.90915391184073,1,0,0,0,11.907004966944523,12.82307380289851,0,1,0,1,1,1
2023-06-02,354.6499938964844,53293500,334.94200286865237,323.7482012939453,296.17010009765625,No Cross,No Cross,356.3145383568978,313.56946738040693,1.8442351904079066,0,0,81.44370709886262,79.40803988038958,1,0,0,0,9.486866092540193,12.096147232969413,1,2,0,1,1,1
2023-06-05,354.8999938964844,47266200,336.54250183105466,324.651201171875,296.3021501159668,No Cross,No Cross,358.8870247436817,314.1979789184276,1.6431312619394312,0,0,80.82909496925484,80.9097888077252,1,0,0,0,10.956100314007887,12.679348832064807,0,3,0,1,1,1
2023-06-06,354.8399963378906,41390400,338.1000015258789,325.53020080566404,296.4299501037598,No Cross,No Cross,361.0078928510861,315.19211020067166,1.461504646967789,0,0,80.56534316077793,78.53185376640408,1,0,0,0,8.437175654991758,13.070523791689237,0,0,1,1,1,1
2023-06-07,348.82000732421875,69225900,339.459001159668,326.33140075683593,296.55975021362303,No Cross,No Cross,361.46241864453697,317.455583674799,0.8508683863302613,0,0,68.6945523510899,70.52768817338327,1,0,0,0,4.332521680413315,11.977495192038457,1,0,2,1,1,1
2023-06-08,353.1499938964844,47153900,340.8595001220703,327.2520007324219,296.75370025634766,No Cross,No Cross,362.58940321653705,319.12959702760355,1.1312055761117217,0,0,67.44288012872084,74.81490703173029,1,0,0,0,4.396798809775927,11.476264601555798,0,1,0,1,1,1
2023-06-09,354.5,53155900,342.2744995117188,328.0876007080078,296.95570022583007,No Cross,No Cross,363.6681259894952,320.88087303394235,1.1429105300105151,0,0,69.5076687664716,73.93215886646202,1,0,0,0,4.12520258197242,10.343839310609937,1,2,0,1,1,1
2023-06-12,360.489990234375,44606500,344.04749908447263,328.9838006591797,297.1831001281738,No Cross,No Cross,365.3007351374772,322.79426303146806,1.5472929495438317,0,0,72.41510825740366,75.87141083546393,1,0,0,0,5.70881849808309,11.717993995363084,0,3,0,1,1,1
2023-06-13,363.260009765625,57097800,345.8709991455078,329.83040100097656,297.3965002441406,No Cross,No Cross,367.1479782565781,324.59402003443756,1.6345375468334018,0,0,80.22645686509459,78.1641347773009,1,0,0,0,5.542353218211171,12.083133240987465,1,4,0,1,1,1
2023-06-14,365.8999938964844,69525600,347.80799865722656,330.7454010009766,297.68880020141603,No Cross,No Cross,368.96600909512426,326.64998821932886,1.7101792526628026,0,0,83.98490776293318,78.44362571022728,1,0,0,0,6.289650464286444,13.511892990638461,1,5,0,1,1,1
2023-06-15,370.260009765625,71138800,349.76499938964844,331.7692010498047,298.0180502319336,No Cross,No Cross,371.65177973209927,327.8782190471976,1.8728209499343478,0,0,82.71207516159338,79.62606118197894,1,0,0,0,7.926444999127401,13.50393932069418,1,6,0,1,1,-1
2023-06-16,367.9299926757813,80875900,351.2979995727539,332.8094006347656,298.35260025024417,No Cross,No Cross,373.78653646984094,328.80946267566685,1.4791529728358408,0,0,74.21271475973026,75.88241706270975,1,0,0,0,7.251208774389273,12.863847010480288,1,0,1,1,1,1
2023-06-20,366.8999938964844,49204700,352.8174987792969,333.7864007568359,298.6907502746582,No Cross,No Cross,375.205455661625,330.4295418969688,1.258042008139069,0,0,71.2669311828353,72.45035752570568,1,0,0,0,7.507919079299552,12.522315182962295,0,0,2,1,1,1
2023-06-21,361.8999938964844,53378300,354.0304977416992,334.66700073242185,299.0032502746582,No Cross,No Cross,375.5687441485434,332.49225133485504,0.7307462275373078,0,0,66.25379864963844,68.07629082531214,0,0,0,0,5.685573853276592,10.849772105030175,0,0,3,1,1,1
2023-06-22,366.1700134277344,47603000,355.67099914550784,335.6738012695312,299.3582502746582,No Cross,No Cross,375.5113044187429,335.8306938722728,1.0583520906192803,0,0,66.4498151148486,69.44252765275304,0,0,0,1,8.19722976914079,12.781440029905266,0,1,0,1,1,1
2023-06-23,362.5400085449219,48873900,357.2154998779297,336.66380126953123,299.705700378418,No Cross,No Cross,373.7094801836666,340.7215195721928,0.6456305352978048,0,0,58.959810809162335,70.06325509643537,1,0,0,0,7.97082528731592,11.004951502569217,0,0,1,1,1,1
2023-06-26,357.67999267578125,52685500,358.1134994506836,337.4340008544922,299.9992503356934,No Cross,No Cross,372.40548690549,343.8215119958772,-0.06066430946335121,0,0,52.85772635470252,67.15432255438313,0,0,0,0,5.213008389984641,8.50749490492353,0,0,2,1,1,1
2023-06-27,363.8299865722656,49428100,358.88499908447267,338.3392004394531,300.3158003234863,No Cross,No Cross,372.6243861990552,345.1456119698901,0.7198265026748556,0,0,58.21303071160046,66.3015290550166,0,0,0,0,5.777096935083547,10.127632460613988,0,1,0,1,-1,1
2023-06-28,364.5400085449219,46498000,359.61299896240234,339.2532006835938,300.6030503845215,No Cross,No Cross,372.9012347121971,346.3247632126076,0.7415596284248078,0,0,65.90446937965181,62.230971177168186,0,0,0,0,6.157953882760014,10.09566344650128,0,2,0,1,-1,1
2023-06-29,363.80999755859375,46151000,360.4039993286133,340.1522009277344,300.86840042114255,No Cross,No Cross,372.61916314131446,348.1888355159121,0.5576672212023793,0,0,61.63245379580707,60.61720105539216,0,0,0,0,3.018113091376028,7.930181579702754,0,0,1,1,-1,1
2023-06-30,369.4200134277344,58668800,361.2744995117188,341.1664013671875,301.2470004272461,No Cross,No Cross,373.45232764916113,349.0966713742764,1.3377613518737588,0,0,64.89614722505752,65.58545065857956,0,0,0,0,5.235893159682092,8.805379206423037,1,1,0,1,-1,1
2023-07-03,370.2900085449219,19432900,362.05650024414064,342.2466015625,301.61830047607424,No Cross,No Cross,374.44994028958837,349.6630601986929,1.3286881238120023,0,0,60.898569356383454,63.932911639141174,0,0,0,0,3.8871189983510144,7.406875904177902,0,2,0,-1,-1,1
2023-07-05,370.2799987792969,34460900,362.82550048828125,343.3200018310547,302.01420043945313,No Cross,No Cross,375.2578061075726,350.3931948689899,1.1992141311983813,0,0,58.31750207728738,62.410657340976364,0,0,0,0,4.5444741156044355,7.455989898128923,0,0,1,-1,-1,1
2023-07-06,367.4599914550781,49374700,363.4565002441406,344.35020141601564,302.40490036010743,No Cross,No Cross,375.45577720000676,351.45722328827446,0.6672887417571113,0,0,51.840482403838955,59.58191819960533,0,0,0,0,6.296260103622519,6.9304076215262125,0,0,2,-1,-1,1
2023-07-07,366.239990234375,47083200,364.32749938964844,345.47520141601564,302.78085037231443,No Cross,No Cross,374.19254322344926,354.4624555558476,0.3877308356550338,0,0,44.87766561416062,58.545709267217816,0,0,0,0,5.754313833165713,7.800357021290804,0,0,3,-1,-1,1
2023-07-10,366.3599853515625,48498800,364.98799896240234,346.56500122070315,303.16900024414065,No Cross,No Cross,373.35755347707527,356.6184444477294,0.3278517122398539,0,0,47.88009250025953,64.42429797148822,0,0,0,0,3.4418087549593412,6.938525863676115,0,1,0,-1,-1,1
2023-07-11,368.1700134277344,38214100,365.67149963378904,347.5214013671875,303.5920503234863,No Cross,No Cross,372.5312753496781,358.8117239179,0.7284534939409544,0,0,51.67947039537936,62.88605054971295,0,0,0,0,-0.5994465211466071,3.8314459630656836,0,2,0,-1,-1,1
2023-07-12,372.8200073242188,61975400,366.2880004882812,348.5266015625,304.0558003234863,No Cross,No Cross,373.3987061326723,359.17729484389014,1.8372316792750385,0,0,64.57552100093449,64.87493173454232,0,0,0,0,-1.9150244993448196,3.143269136717919,1,3,0,-1,-1,1
2023-07-13,379.1499938964844,46960000,367.0824996948242,349.6658013916016,304.5740002441406,No Cross,No Cross,376.07147196729983,358.0935274223486,2.684955262040591,1,0,66.42200658844752,65.06779944199086,0,0,0,0,-1.8760683258213895,4.2805317238323815,0,4,0,-1,-1,-1
2023-07-14,379.0700073242188,55097800,367.7410003662109,350.8596014404297,305.0975003051758,No Cross,No Cross,378.17815326963824,357.3038474627836,2.170899873333793,1,0,72.97743976882371,63.346252058374425,0,0,1,0,-1.2891065810018763,4.181956361163518,1,0,1,-1,-1,-1
2023-07-17,382.6099853515625,40868900,368.35849914550784,352.1660009765625,305.63815017700193,No Cross,No Cross,380.7091008760596,356.00789741495606,2.3078205446137354,1,0,85.97399005823448,63.89486500573761,0,0,0,0,-1.5148767904187963,4.187578208161535,0,1,0,-1,-1,-1
2023-07-18,385.739990234375,55343400,369.2489990234375,353.5574005126953,306.1671501159668,No Cross,No Cross,383.83540429310966,354.6625937537653,2.261145348158579,1,0,84.63480736704909,63.14088116399783,0,0,0,0,1.1023974049620309,5.361774383490282,1,2,0,-1,-1,-1
2023-07-19,385.6499938964844,54093000,370.1864990234375,354.81260009765623,306.7360501098633,No Cross,No Cross,386.4509062174633,353.92209182941167,1.901513493676781,0,0,84.03737295007767,65.63711700240808,0,0,0,0,-0.9246290182963968,4.332756054367181,1,0,1,-1,-1,-1
2023-07-20,376.760009765625,71941700,370.9294998168945,355.87400024414063,307.28355010986326,No Cross,No Cross,386.9559637483801,354.90303588540894,0.7276102793050775,0,0,66.53053083624593,57.641047908114366,0,0,0,0,0.3340175505576637,1.3406037919090563,1,0,2,1,-1,-1
2023-07-21,375.6300048828125,60439400,371.4024993896484,356.9538000488281,307.7940501403809,No Cross,No Cross,387.395875054321,355.40912372497587,0.5286570617486487,0,0,58.950701183491844,61.31904249864522,0,0,0,1,3.829897432618612,3.2460146705343362,1,0,3,1,-1,-1
2023-07-24,376.2300109863281,40380100,372.0869995117188,357.97559997558596,308.2645501708984,No Cross,No Cross,387.6493266639685,356.52467235946904,0.5324411232429891,0,0,58.62871207244783,58.82765025531274,0,0,0,0,2.0324107529417823,2.0314692614328056,0,1,0,1,-1,-1
2023-07-25,378.7799987792969,38894400,373.14199981689455,359.02719970703123,308.7485501098633,No Cross,No Cross,387.39798659783025,358.88601303595885,0.7909657954989029,0,0,61.498929901973774,64.52592409806678,0,0,0,0,1.5040039897051383,2.4130824004699347,0,2,0,-1,-1,-1
2023-07-26,377.5199890136719,47075700,373.82649993896484,360.0769995117187,309.2373500061035,No Cross,No Cross,387.50275593719397,360.1502439407357,0.5401316084146551,0,0,64.209050798889,68.96748507819328,0,0,0,0,-1.0132285829426602,0.5971545614879892,0,0,1,-1,-1,-1
2023-07-27,376.6199951171875,63940200,374.4304992675781,361.07359924316404,309.7749499511719,No Cross,No Cross,387.43016149179766,361.43083704335857,0.3368542677255343,0,0,64.79478033927799,63.59192727673695,0,0,0,0,0.49044235656177104,0.7153384321516354,1,0,2,-1,-1,-1
2023-07-28,383.4800109863281,56902900,375.4139999389648,362.19999938964844,310.360299987793,No Cross,No Cross,388.0002198022079,362.82778007572176,1.2817209829488816,0,0,70.46871727586321,67.80075008977447,0,0,0,0,-0.8540498457809464,0.6744049336639746,1,1,0,-1,-1,-1
2023-07-31,383.6799926757813,44019900,376.1269989013672,363.25119934082034,310.9649499511719,No Cross,No Cross,388.89779478670516,363.3562030160292,1.1828540432762926,0,0,69.28625477098885,68.86273169205461,0,0,0,0,-2.3881175129111254,0.4919468417107664,0,2,0,-1,-1,-1
2023-08-01,382.7900085449219,41060600,376.7519989013672,364.16159973144534,311.56559997558594,No Cross,No Cross,389.5434892628905,363.9605085398439,0.9440666369443513,0,0,63.67630030701833,63.9416149447819,0,0,0,0,-2.3395857554609822,0.17527930275718084,0,0,1,-1,-1,-1
2023-08-02,374.3900146484375,72687100,376.9574996948242,364.91919982910156,312.09345001220703,No Cross,No Cross,389.43951323377627,364.47548615587215,-0.41138956280963274,0,0,43.82140686932003,53.69503406827517,0,0,0,0,-3.349370138275609,-1.5654506628444143,1,0,2,1,-1,-1
2023-08-03,373.7900085449219,47666400,377.2740005493164,365.64219970703124,312.65870010375977,No Cross,No Cross,389.0426478001047,365.50535329852806,-0.5920802841908851,0,0,43.23769738935208,53.130027758123326,0,0,0,0,-2.052944922134925,-0.41487841782710255,0,0,3,-1,-1,-1
2023-08-04,372.0400085449219,61646200,377.5640014648437,366.4158001708984,313.1721501159668,No Cross,No Cross,388.4397911309423,366.68821179874516,-1.015832981239231,0,0,35.81210004530537,54.163656520392976,0,0,0,0,-4.309753578113384,-1.7298605861613359,1,0,4,-1,-1,-1
2023-08-07,375.1900024414063,37230400,378.00550231933596,367.2866003417969,313.69070007324217,No Cross,No Cross,387.6086897101214,368.40231492855054,-0.5863677888096247,0,0,35.84652597067638,57.86055063576134,0,0,0,0,-4.114428338123233,-1.6892792688611769,0,1,0,-1,-1,-1
2023-08-08,372.0,44726500,378.1970016479492,367.9322003173828,314.1982501220703,No Cross,No Cross,387.10171967369405,369.29228362220437,-1.3918468007707347,0,0,33.09387432975805,54.700016988135765,0,0,0,0,-2.8179970290753253,-0.7066208528617723,0,0,1,-1,-1,1
2023-08-09,367.9100036621094,51150900,377.9515014648438,368.3224005126953,314.692250213623,No Cross,No Cross,387.71018308002493,368.1928198496626,-2.0579619663199757,0,1,37.55972466383033,49.791257102648586,0,0,0,0,-3.3561265961106868,-2.4307509447338838,1,0,2,-1,-1,1
2023-08-10,368.5899963378906,72035300,377.4235015869141,368.69460021972657,315.1581001281738,No Cross,No Cross,388.01622087723825,366.8307822965899,-1.667844678390064,0,0,39.977198688577076,46.37281958068744,0,0,0,0,-2.394933485114903,-2.804795293277751,1,1,0,-1,-1,1
2023-08-11,366.239990234375,48683800,376.78200073242186,369.0596002197266,315.59705001831054,No Cross,No Cross,388.4538883480401,365.11011311680363,-1.8063934207078054,0,0,36.452359175768095,38.11888334607478,0,0,0,0,-1.8055125648452242,-2.802582204679638,0,0,1,-1,1,1
2023-08-14,370.3500061035156,42130800,376.1690017700195,369.42640014648435,316.0277500915527,No Cross,No Cross,387.83989546292196,364.4981080771171,-0.997180819159146,0,0,39.032013684075174,42.529122713075424,0,0,0,0,-1.5584761815642612,-2.470368905416942,0,1,0,-1,1,1
2023-08-15,366.4200134277344,45539900,375.2030029296875,369.6618005371094,316.4702001953125,No Cross,No Cross,386.7357684845393,363.6702373748357,-1.523136746373581,0,0,36.496372044396864,36.22129333303557,0,0,0,0,-1.3062528193761858,-2.655256501401426,0,0,1,-1,1,1
2023-08-16,362.5400085449219,53190500,374.04750366210936,369.8146008300781,316.91855026245116,No Cross,No Cross,385.8018351975216,362.29317212669713,-1.9580007731650069,0,0,34.029048478516955,30.504207068285112,0,0,0,0,-2.1226023556501605,-3.537170533558287,1,0,2,-1,1,1
2023-08-17,358.5799865722656,62604300,373.1385025024414,369.88940063476565,317.305350189209,No Cross,No Cross,386.68484561090656,359.5921593939762,-2.149438533131215,0,1,19.766842104483246,28.641305499425073,0,1,0,0,-2.8925703324582552,-4.135184933164526,1,0,3,-1,1,1
2023-08-18,358.1300048828125,61119500,372.2635025024414,370.0756005859375,317.70625015258787,No Cross,No Cross,387.30992975345504,357.21707525142773,-1.878651640531707,0,0,19.164865665177317,33.04204681696014,0,0,0,0,-2.1819007013543334,-4.49338296281967,1,0,4,1,1,1
2023-08-21,363.8999938964844,50696500,371.6470016479492,370.2906005859375,318.1502001953125,No Cross,No Cross,387.01607340995895,356.27792988593944,-1.0081295567393183,0,0,29.60482007741757,40.15442709974292,0,0,0,0,1.1861940072313226,-2.170386765496013,0,1,0,-1,1,1
2023-08-22,363.3800048828125,44613500,370.877001953125,370.46820068359375,318.63870025634765,No Cross,No Cross,386.2844187540032,355.4695851522468,-0.9731672956215711,0,0,35.67523827221085,39.199853080512845,0,0,0,0,1.8443851309599357,-1.3944173981217944,0,0,1,-1,1,1
2023-08-23,369.1099853515625,51770600,370.45650177001954,370.6406005859375,319.1818002319336,No Cross,No Cross,385.55653315210384,355.35647038793525,-0.1783461748370457,0,0,44.628068486653476,42.28496826744077,0,0,0,0,2.1736890898346184,-1.3443316443161102,0,1,0,-1,1,1
2023-08-24,361.2200012207031,66842500,369.68650207519534,370.59980041503906,319.6645002746582,No Cross,No Cross,385.031779444512,354.3412247058787,-1.103466643284174,0,0,39.11467006597209,38.239534617451,0,0,0,0,0.5444993379366547,-3.888681294418317,1,0,1,1,1,1
2023-08-25,364.0199890136719,69960500,368.7135009765625,370.5622003173828,320.1466502380371,No Cross,No Cross,382.79171978403093,354.63528216909407,-0.6667763908315923,0,0,38.6828512045335,41.151671246451606,0,0,0,0,-0.038749347119693134,-3.4864242781882937,1,1,0,1,1,1
2023-08-28,366.760009765625,40910000,367.8675018310547,370.4922003173828,320.63275024414065,No Cross,No Cross,380.06705424563506,355.66794941647436,-0.18156273735191922,0,0,44.642132762173645,37.537254188323914,0,0,0,0,-0.04092867417158086,-4.102109079897609,0,2,0,1,1,1
2023-08-29,374.7699890136719,58492400,367.4665008544922,370.6290002441406,321.1900001525879,No Cross,No Cross,378.01648426997554,356.9165174390089,1.3845496948290799,0,0,56.4937451034317,44.051266649904846,0,0,1,0,1.1057020282497776,-2.569272051432747,1,3,0,-1,1,-1
2023-08-30,376.8599853515625,41731500,367.5899993896484,370.8282000732422,321.6605500793457,No Cross,No Cross,378.53178489578727,356.6482138835096,1.6944192438634746,0,0,57.624927757740956,46.10328017117774,0,0,0,0,1.7146316684201746,-1.9114223387951323,0,4,0,-1,1,-1
2023-08-31,377.989990234375,35730700,367.7999984741211,371.15,322.1107000732422,No Cross,No Cross,379.38511039490805,356.2148865533341,1.759152924879423,0,0,61.08282528223462,52.615503048212666,0,0,0,0,3.6430512464798226,1.6373598453690352,0,5,0,-1,1,-1
2023-09-01,377.5899963378906,39772400,368.0774978637695,371.37839965820314,322.5714500427246,No Cross,No Cross,380.33651509130266,355.81848063623636,1.5519186077586213,0,0,57.34280019313384,52.768865814142345,0,0,0,0,2.3782109422740283,1.4191591444490448,0,0,1,-1,1,-1
2023-09-05,378.0700073242188,32344200,368.2214981079102,371.6889996337891,323.01485000610353,No Cross,No Cross,380.89301148591517,355.5499847299052,1.5544329903645961,0,0,62.70447966634966,54.47661744428784,0,0,0,0,4.649316252136826,2.4914893764084844,0,1,0,-1,1,-1
2023-09-06,374.739990234375,42998700,368.3584976196289,372.03019958496094,323.4613499450684,No Cross,No Cross,381.25919306683636,355.45780217242145,0.9893253648007734,0,0,63.465776154363816,49.66680555417467,0,0,0,0,3.4429545300466273,1.5638081758539313,0,0,1,-1,1,-1
2023-09-07,372.05999755859375,52060700,368.5659973144531,372.1947998046875,323.89759994506835,No Cross,No Cross,381.569410322735,355.56258430617123,0.5373974112666111,0,0,65.31125970140971,50.044760963704,0,0,0,0,4.728008345705803,1.2447831743246374,1,0,2,-1,1,-1
2023-09-08,372.5799865722656,35800100,368.7654968261719,372.35559936523435,324.3363998413086,No Cross,No Cross,381.8923042270113,355.6386894253325,0.5811755485724265,0,0,66.38693909418929,53.68005240658582,0,0,0,0,4.084064170031443,0.7018199298760242,0,1,0,-1,1,-1
2023-09-11,376.9700012207031,39936600,369.30199737548827,372.6187994384766,324.8117997741699,No Cross,No Cross,382.8640663574172,355.73992839355935,1.1308014810177198,0,0,65.30088887618608,56.2388387684271,0,0,0,0,4.447064927206579,0.30814547652595614,0,2,0,-1,1,-1
2023-09-12,372.7900085449219,41391000,369.4239974975586,372.68619934082034,325.2459997558594,No Cross,No Cross,383.06940440255374,355.7785905925635,0.493354440919029,0,0,60.14665823379626,54.74708083425083,0,0,0,0,4.473871601391988,-0.4871397715064507,0,0,1,-1,1,-1
2023-09-13,374.2099914550781,46300700,369.8134963989258,372.76459899902346,325.67294967651367,No Cross,No Cross,383.54232887583225,356.08466392201933,0.6404761750203838,0,0,56.062779481665125,52.91100272679233,0,0,0,0,5.256030725554838,0.46771664427971427,0,1,0,-1,1,-1
2023-09-14,377.2699890136719,48039400,370.5499954223633,372.90439880371093,326.12469955444334,No Cross,No Cross,384.2161736962976,356.883817148429,0.9834488408695398,0,0,71.55519233543609,58.29129368920264,0,0,0,0,5.669043284432007,1.5630267908790296,0,2,0,-1,1,-1
2023-09-15,370.80999755859375,69757700,371.1614959716797,372.9713989257813,326.56519958496096,No Cross,No Cross,383.6129923241516,358.7099996192078,-0.056458822801031115,0,0,58.30277718278384,56.07998747166878,0,0,0,0,4.830840371244193,0.8647301311802691,1,0,1,-1,1,-1
