Date,Open,High,Low,Close,Adj Close,Volume,Close_SPY,Close_DIA,Close_IWM,QQQ 1d movement,SPY 1d movement,DIA 1d movement,IWM 1d movement,9ma,20ma,50ma,100ma,200ma,cross,triple cross,Middle_BB,Upper_BB,Lower_BB,Distance_from_Middle,Above_upperbb,Below_lowerbb,RSI_14d,RSI_21d,RSI_Above_70,RSI_Below_30,MACD,Signal_Line,MACD_cross_above,MACD_cross_below,1m_return_diff_QQQ_IWM,1m_return_diff_QQQ_DIA,Future1M_movement_direction,Future2M_movement_direction,Future15d_movement_direction,Future1M_movement,Future2M_movement,Future15d_movement
2019-10-28,196.5500030517578,197.8300018310547,196.5500030517578,197.57000732421875,192.33067321777344,18818700,303.29998779296875,270.8099975585937,156.33999633789062,0.009865098858063304,0.005636543949106176,0.004488098767377213,0.008645137663810587,193.67111206054688,190.72650070190429,189.79940002441407,189.09909942626953,183.1542495727539,No Cross,No Cross,190.72650070190429,197.94994315438208,183.5030582494265,1.8948047741328597,0,0,80.45110884205454,65.21363176645963,0,0,1.6630669651714527,1.022212756437194,0,0,4.060803035521321,3.2056013697231323,1,1,1,3.2039208066019453,12.719536717323866,2.783823351777448
2019-10-29,197.2400054931641,197.5399932861328,196.00999450683597,196.0399932861328,190.8412170410156,18569700,303.2099914550781,270.8699951171875,156.85000610351562,-0.007744161468674404,-0.0002967238427720176,0.00022154853637124106,0.0032621835587276493,194.00444539388022,191.16500015258788,189.9516000366211,189.24909942626954,183.33809951782226,No Cross,No Cross,191.16500015258788,198.56750719044345,183.7624931147323,1.3171194863077567,0,0,72.39445316718076,60.5117613259473,0,0,1.7657337892600538,1.170916963001766,0,0,2.1924530452600233,2.0401668348373536,1,1,1,4.56029521912793,11.25281247341443,3.7390339125119576
2019-10-30,196.4199981689453,197.32000732421875,195.2899932861328,196.9900054931641,191.76600646972656,21764300,304.1400146484375,271.739990234375,156.3300018310547,0.004846012240189657,0.003067257740736906,0.0032118548856292506,-0.003315296475779217,194.38666788736978,191.8120002746582,190.15200012207032,189.38749954223633,183.51114952087403,No Cross,No Cross,191.8120002746582,198.84906896657176,184.77493158274464,1.4716369685167463,0,0,71.67445788483754,64.37867925891159,0,0,1.901832886878907,1.3171001477771942,0,0,2.4432290689908487,2.4064094648866274,1,1,1,4.832726914159213,12.416869268997965,2.6194163457188058
2019-10-31,197.55999755859372,197.6499938964844,195.94000244140625,197.0800018310547,191.85362243652344,26801800,303.3299865722656,270.4800109863281,155.4499969482422,0.0004568573804812903,-0.0026633393738347833,-0.004636708961975544,-0.005629149059714789,194.98555670844183,192.3625,190.32100006103516,189.52429962158203,183.6847994995117,No Cross,No Cross,192.3625,199.2287707772069,185.49622922279312,1.374108882135782,0,0,67.73613883917476,71.2422238496472,1,0,1.9939691198093783,1.452473942183631,0,0,2.3977394293799636,2.545044458541812,1,1,1,5.1298967507714455,12.548201490650811,2.344223195790285
2019-11-01,197.92999267578125,198.8800048828125,197.6300048828125,198.8699951171875,193.59613037109372,22131900,306.1400146484375,273.3399963378906,158.10000610351562,0.009082571897209846,0.009263931034073414,0.010573740148609678,0.017047341314234687,195.59444512261285,192.8654998779297,190.53799987792968,189.689599609375,183.8609994506836,No Cross,No Cross,192.8654998779297,200.1000514028685,185.63094835299088,1.659949540357611,0,0,70.91393403622064,71.02492433272951,1,0,2.186223819491289,1.5992239176451628,0,0,2.511731708551057,2.710522527624004,1,1,1,5.22955167225958,11.93242397996983,1.4884129263054158
2019-11-04,200.19000244140625,200.52999877929688,198.8699951171875,200.1000061035156,194.7935791015625,19015900,307.3699951171875,274.54998779296875,158.9499969482422,0.006185000334531621,0.004017705657205495,0.004426690097640851,0.005376285970349892,196.5111117892795,193.45849990844727,190.89859985351563,189.8563996887207,184.03524948120116,No Cross,No Cross,193.45849990844727,201.03295693180635,185.88404288508818,1.7536586912002774,0,0,68.90800812747901,69.51259520243048,0,0,2.410057023912259,1.761390538898582,0,0,2.6956739414532027,3.1125828447394976,1,1,1,4.642675163801324,9.480260190941525,2.0589680117531817
2019-11-05,200.3500061035156,200.5500030517578,199.5500030517578,200.2100067138672,194.90061950683597,15048900,307.0299987792969,274.8099975585937,159.14999389648438,0.0005497281708961577,-0.0011061468044758493,0.0009470398003477154,0.0012582381382952867,197.39889017740884,194.19800033569337,191.20639984130858,190.03209976196288,184.2265995025635,No Cross,No Cross,194.19800033569337,201.34380532491025,187.05219534647648,1.6826673516128718,0,0,71.05108952763236,71.02208473084663,1,0,2.5667348592682515,1.922459402972516,0,0,2.1030982747491267,3.959157117314138,1,1,1,4.665099657700433,11.073371672490806,2.1976893007014997
2019-11-06,199.97999572753903,200.0,198.7899932861328,199.75999450683597,194.46258544921875,19725500,307.1000061035156,274.79998779296875,158.22999572753906,-0.002247700873784786,0.00022801460605514912,-3.642431394001999e-05,-0.005780698738472534,198.02888997395837,194.8245002746582,191.5129998779297,190.19229965209962,184.41464950561524,No Cross,No Cross,194.8245002746582,201.58475034716935,188.06425020214704,1.4601513787919516,0,0,68.29693529997812,77.47118668641933,1,0,2.6243391996926277,2.0628353623165383,0,0,2.4125176582195262,3.1562427148214667,1,1,1,5.556671209828146,13.871649717590916,3.1437720023975713
2019-11-07,200.75999450683597,201.72000122070312,199.8500061035156,200.42999267578125,195.1147918701172,17832400,308.17999267578125,277.04998779296875,158.64999389648438,0.003354015755754114,0.003516725987630087,0.008187773289477507,0.002654352400214499,198.5611114501953,195.4120002746582,191.8197998046875,190.33249954223632,184.60079948425292,No Cross,No Cross,195.4120002746582,201.96290389059436,188.86109665872203,1.532000070621081,0,0,77.69320027848688,76.44222980676541,1,0,2.6930109533917914,2.1888704805315893,0,0,1.720116971935548,2.79629905899077,1,1,1,5.627907224610174,13.865194611804155,2.329997304988507
2019-11-08,200.07000732421875,201.25,199.5399932861328,201.22999572753903,195.8935546875,15258800,308.94000244140625,277.07000732421875,159.0800018310547,0.003991433822241763,0.0024661229920417416,7.225963592150109e-05,0.0027104188535354012,198.967776828342,195.9180000305176,192.08599975585938,190.4736994934082,184.7811994934082,No Cross,No Cross,195.9180000305176,202.63113344745426,189.20486661358092,1.5825681889830259,0,0,76.34401104208663,75.81235073139658,1,0,2.779941933172182,2.307084771059708,0,0,2.352883273111428,4.2041706522516264,1,1,1,5.257666379608628,14.39149596418936,0.8795926601606219
2019-11-11,200.2100067138672,201.0399932861328,199.94000244140625,200.9600067138672,195.63072204589844,10147600,308.3500061035156,277.1600036621094,158.77999877929688,-0.0013416936808834379,-0.0019097440707844804,0.00032481443502230256,-0.0018858627627903468,199.51444498697916,196.4115005493164,192.35579986572264,190.5947994995117,184.9704495239258,No Cross,No Cross,196.4115005493164,203.08123766711222,189.74176343152058,1.3639236702192403,0,0,83.46796390368517,72.23472161562285,1,0,2.7948324155770194,2.4046342999631705,0,0,1.51896072497415,3.4704822558634163,1,1,1,5.453817221793433,14.052542441732662,0.22392363316492414
2019-11-12,201.1300048828125,202.2100067138672,200.82000732421875,201.5399932861328,196.1952972412109,14778300,309.0,277.2900085449219,158.8300018310547,0.002886079582448575,0.0021079743266363415,0.00046906076307817735,0.0003149203435082182,200.0199991861979,196.8125,192.6735998535156,190.72449935913085,185.17029945373534,No Cross,No Cross,196.8125,203.71071172312347,189.91428827687653,1.3706431393764866,0,0,83.71916366073458,73.00744125107092,1,0,2.8209155409971913,2.487890548169975,0,0,0.5700603753934885,3.17932665875178,1,1,1,6.078198078834052,15.098744144229403,0.44159939431220874
2019-11-13,200.83999633789065,201.77999877929688,200.7100067138672,201.58999633789065,196.24403381347656,15774600,309.1000061035156,278.04998779296875,158.14999389648438,0.0002481048596982838,0.00032364434794707186,0.0027407379444894797,-0.004281356964873861,200.52110968695746,197.2400001525879,192.93879974365234,190.85879928588867,185.3498494720459,No Cross,No Cross,197.2400001525879,204.21314911103164,190.26685119414415,1.2476418361995198,0,0,81.24992052734271,69.84746489095595,0,0,2.813192699902487,2.5529509785164777,0,0,2.127642445688682,2.883042791585,1,1,1,5.962599578757799,15.090033593709439,0.6151126125750972
2019-11-14,200.8300018310547,201.55999755859372,200.22000122070312,201.42999267578125,196.08824157714844,16945400,309.54998779296875,278.2300109863281,158.10000610351562,-0.000793708343747479,0.001455780267123119,0.0006474490245020892,-0.00031607837431513186,200.80555386013455,197.63399963378907,193.13179962158202,191.02379928588869,185.51619941711425,No Cross,No Cross,197.63399963378907,204.6197456821908,190.64825358538735,1.0867824325966353,0,0,77.28546795160361,70.96448999791822,1,0,2.762319039960289,2.5948245908052403,0,0,1.242630523023447,2.0643459668508335,1,1,1,5.35174225788575,16.303436822111415,1.772331556385942
2019-11-15,202.6499938964844,202.91000366210935,202.0,202.91000366210935,197.52902221679688,18427900,311.7900085449219,279.94000244140625,158.9199981689453,0.007347520429642707,0.007236378098167684,0.006145963366842366,0.005186540378074422,201.11777581108942,198.19499969482422,193.3581997680664,191.19499938964844,185.6934994506836,No Cross,No Cross,198.19499969482422,204.9697791134867,191.42022027616173,1.3919284085609331,0,0,76.27942112914667,72.30693255812766,1,0,2.809044894584929,2.637668651561178,0,0,0.9102320294298583,2.0925369339308997,1,1,1,4.780442941785612,15.307277609789827,0.5716838209914421
2019-11-18,202.58999633789065,203.38999938964844,201.7700042724609,203.07000732421875,197.6847686767578,18365900,312.0199890136719,280.2699890136719,158.52000427246094,0.0007885449668407762,0.0007376133373333538,0.001178776056968367,-0.002516951303127679,201.43555365668402,198.67900009155272,193.59579986572265,191.36069946289064,185.8611994934082,No Cross,No Cross,198.67900009155272,205.39122484765468,191.96677533545076,1.3083612042860309,0,0,89.98859499742241,79.51241595015892,1,0,2.8264053874125636,2.675415998731455,0,0,1.4032284754944113,2.0121087219678646,1,1,1,6.446051049277446,15.546358854966446,0.4087194279460915
2019-11-19,203.83999633789065,203.83999633789065,202.58999633789065,203.3699951171875,197.97677612304688,16923300,311.92999267578125,279.3299865722656,159.11000061035156,0.0014772629248482883,-0.00028843132190059517,-0.003353917573245435,0.003721904630260786,201.83666483561197,199.25499954223633,193.85039978027345,191.52699935913085,186.02289947509766,No Cross,No Cross,199.25499954223633,205.45756409988695,193.05243498458572,1.3268690834907915,0,0,89.18912839315965,77.90823401903933,1,0,2.8317278152788674,2.706678362040938,0,0,1.0435572954201398,2.8950359631805043,1,1,1,5.3154338487173325,15.42017080360405,0.7916608393601976
2019-11-20,202.83999633789065,203.4499969482422,200.6199951171875,202.1499938964844,196.78916931152344,36629000,310.7699890136719,278.20001220703125,158.50999450683594,-0.005998924374267189,-0.0037187948877845933,-0.004045302758578173,-0.003771014400188455,202.02777608235678,199.7514991760254,194.0447998046875,191.65589935302734,186.1810494232178,No Cross,No Cross,199.7514991760254,205.11611299714428,194.3868853549065,0.8941910081269433,0,0,77.34622291648532,79.32793657359078,1,0,2.7063053714680905,2.7066037639263687,0,1,0.23415850397785487,2.3619974850834335,1,1,1,6.633689867424009,17.229781292444724,2.15681461389714
2019-11-21,201.92999267578125,202.07000732421875,201.07000732421875,201.6999969482422,196.35108947753903,17883600,310.2699890136719,277.7200012207031,157.72999572753906,-0.0022260547208952097,-0.0016089069655242927,-0.001725416841358407,-0.004920817653950804,202.07999844021268,200.13199920654296,194.21419982910157,191.7727993774414,186.3483994293213,No Cross,No Cross,200.13199920654296,204.84589938197962,195.4180990311063,0.6652655692073408,0,0,67.84362546926033,76.8706906320364,1,0,2.5413016447313055,2.6735433400873565,0,0,0.12424510048734128,2.1045328988371637,1,1,1,6.856718909422477,16.4005960989396,2.721866919300364
2019-11-22,202.1999969482422,202.32000732421875,200.7400054931641,201.8300018310547,196.4776763916016,17189600,310.9599914550781,278.8599853515625,158.22000122070312,0.0006445457847272795,0.0022238774803831074,0.004104796650758358,0.003106609436612784,202.1766645643446,200.44149932861328,194.4,191.87669937133788,186.51474945068358,No Cross,No Cross,200.44149932861328,204.7048907300942,196.17810792713234,0.6513605586196473,0,0,62.66467982243537,74.33957918476048,1,0,2.3934352780281927,2.617521727675524,0,0,0.28381303519675605,1.6191873102662235,1,1,1,7.590542499352293,14.091067821132164,3.6862717999844197
2019-11-25,202.6999969482422,204.25999450683597,202.6699981689453,204.22000122070312,198.8042907714844,17752800,313.3699951171875,280.79998779296875,161.5800018310547,0.011841645780933163,0.007750204940617067,0.006956905053840723,0.021236257011935322,202.47444322374133,200.7739990234375,194.65080017089844,192.00839935302736,186.69384948730467,No Cross,No Cross,200.7739990234375,205.13069728864065,196.41730075823438,1.581932916855296,0,0,72.00874993509585,75.62719048378652,1,0,2.440965166788004,2.5822104154980203,0,0,-1.0863985166125634,2.0402275622977584,1,1,1,7.232398484073466,8.407598700574614,2.531582674587307
2019-11-26,204.3500061035156,204.8699951171875,204.0500030517578,204.6100006103516,199.18394470214844,14780600,314.0799865722656,281.3599853515625,161.69000244140625,0.0019097022197496205,0.002265665080068091,0.001994293386531787,0.0006807810936069192,202.80999925401477,201.20249938964844,194.89100006103516,192.1573992919922,186.8624494934082,No Cross,No Cross,201.20249938964844,205.27527784134148,197.1297209379554,1.6733054651114994,0,0,76.79564997470916,73.15783080643573,1,0,2.4814974791867144,2.562067828235759,0,0,-1.0729500199264663,1.608110907148541,1,1,1,6.754309185379315,5.258782305233778,2.4143504357901246
2019-11-27,205.13999938964844,206.0500030517578,204.88999938964844,206.0399932861328,200.5760040283203,16963100,315.4800109863281,281.9100036621094,162.8300018310547,0.006988869906239037,0.004457540989293074,0.0019548561955589072,0.007050524908375655,203.32222154405383,201.65499877929688,195.1613998413086,192.31119918823242,187.03759948730467,No Cross,No Cross,201.65499877929688,205.76792753273804,197.5420700258557,2.1322978197310802,1,0,78.59332687309362,83.11256939714683,1,0,2.5990478806533304,2.5694638387192734,1,0,-0.7087313261863626,2.354165613434356,1,1,1,7.236460953191504,5.066978635991282,2.3393552132012996
2019-11-29,205.5200042724609,205.8300018310547,205.0,205.1000061035156,199.66091918945312,9854600,314.3099975585937,280.95001220703125,161.77000427246094,-0.004562158868408828,-0.0037086768954915916,-0.00340531177541592,-0.006509841839181241,203.5655551486545,202.0559989929199,195.4066000366211,192.43659927368165,187.20699951171875,No Cross,No Cross,202.0559989929199,205.84165957999895,198.27033840584087,1.6081775112038765,0,0,69.44735393302355,76.87213644549644,1,0,2.586542261757046,2.572879523326828,0,0,0.46985938666366245,2.0581362966276107,1,1,1,7.303751965750105,0.2632829205574394,3.222818339174238
2019-12-02,205.1100006103516,205.17999267578125,201.77999877929688,203.0,197.6166229248047,28007000,311.6400146484375,278.20001220703125,160.19000244140625,-0.010238937303861939,-0.008494743822644257,-0.009788218118935488,-0.00976696414245981,203.55777655707465,202.26249923706055,195.65059997558595,192.54239929199218,187.36229949951172,No Cross,No Cross,202.26249923706055,205.75568038628802,198.76931808783308,0.4222516562603961,0,0,58.658727249411555,67.30994543418421,0,0,2.3797462926917206,2.5342528771998065,0,1,0.9332396424643896,1.9545525000735475,1,1,1,8.458127176820351,1.3793118481565614,4.339900275169328
2019-12-03,200.2100067138672,201.4900054931641,199.22999572753903,201.41000366210935,196.06881713867188,31104100,309.54998779296875,275.510009765625,159.67999267578125,-0.007832494275323398,-0.006706542026788553,-0.009669311011404225,-0.0031837802475316312,203.33999972873264,202.32799911499023,195.86880004882812,192.6211993408203,187.5079495239258,No Cross,No Cross,202.32799911499023,205.69738330185405,198.95861492812642,-0.5449039954896601,0,0,49.49183075739217,57.514820894255585,0,0,2.063769728234007,2.440156247406647,0,0,0.4856761505457552,1.4253077689388993,1,1,1,10.361945652014182,7.4524572930434685,5.218208785928935
2019-12-04,202.44000244140625,202.91000366210935,202.13999938964844,202.42999267578125,197.061767578125,15300100,311.4599914550781,277.04998779296875,160.77999877929688,0.005064242069043656,0.00617025920668679,0.0055895538193107,0.0068888160945066446,203.37111070421008,202.43899841308593,196.15799987792968,192.7039993286133,187.65884948730468,No Cross,No Cross,202.43899841308593,205.6574863069968,199.22051051917506,-0.005596253645517379,0,0,53.0523168776211,56.98019919655811,0,0,1.874057643459082,2.3269365266171342,0,0,1.2542991048617447,2.0683806982314756,1,1,1,10.349262937822413,3.48268700629224,5.611816934927294
